node	children_node
361	0,165,224,225,249
362	0,165,224,225,249
363	0,31,40,49,54,74,81,93,99,105,165,224,225,279,327,345
364	0,31,40,49,54,74,81,93,99,105,165,224,225,279,327
365	0,15,165,224,225,279
366	0,165,224,225,238,279
367	0,15,165,224,225,249
368	0,15,165,224,225,249
369	0,15,165,224,225,249
370	0,15,165,224,225,249
371	0,165,224,225,238,279
372	0,165,224,225,238,279
373	3
374	3,281
375	3,281
376	3,281
377	3,281
378	3,281
379	3,36,154,157
380	3,36,135,154
381	3
382	4
383	5
384	5
385	5,263
386	5
387	5
388	5
389	6
390	6
391	6
392	6
393	6
394	6
395	6
396	6
397	6
398	6
399	7
400	8
401	9,132,329
402	9
403	9,132,268,300,329
404	9,305,328
405	9,132,212
406	9
407	9
408	9
409	9
410	9
411	9,14,305,328
412	9
413	9,14,53,212,305,328
414	9,125
415	9
416	9
417	9,132,268,300
418	9,132,268,300
419	10
420	10,124,292
421	10
422	10,168
423	11,144,319,349
424	11,144,319,349
425	12
426	13
427	14,90
428	14,90
429	14,90
430	14,40
431	14,40
432	15
433	15,168
434	15,216
435	15,216
436	15,216
437	15
438	15,216
439	15
440	15
441	15,127
442	15
443	15,168
444	15,216
445	15,216
446	15
447	15
448	15
449	15
450	15,127
451	15,127
452	15
453	15
454	15
455	15
456	15
457	15
458	15
459	15
460	15
461	15
462	15,216
463	15,216
464	15
465	15
466	15,216
467	15
468	15
469	15
470	15
471	15
472	15
473	15
474	15
475	15,279
476	15,279
477	15,105,115
478	15
479	15
480	15
481	15
482	15
483	15
484	15
485	15
486	15
487	15
488	15
489	15
490	15
491	15,216
492	15
493	15,216
494	15
495	15
496	15
497	15
498	15,216
499	15,216
500	15,216
501	15,216
502	15,105,115
503	15,105,115
504	15,105,115
505	15
506	15
507	15
508	15
509	15
510	15
511	15
512	15
513	15
514	15,127
515	15
516	15
517	15
518	15
519	15
520	15
521	15
522	15
523	15,216
524	15
525	15
526	15
527	15,216
528	15
529	15,216
530	15,216
531	15
532	15,216
533	15
534	15,216
535	15,216
536	15
537	15
538	15
539	15
540	15
541	15
542	15
543	15
544	15
545	15
546	15
547	15
548	15
549	15
550	15,216
551	15,216
552	15,216
553	15,216
554	15,216
555	15,216
556	15
557	15
558	15
559	15
560	15
561	15
562	15
563	15
564	15
565	15
566	15
567	15
568	15,279
569	15,279
570	15,279
571	15
572	15,279
573	15
574	15,279
575	15
576	15
577	15
578	15,279
579	15
580	18,303
581	18,303
582	18,303
583	18,303
584	18,303
585	23,27,138,336
586	26
587	28
588	29
589	29
590	30
591	30
592	31,49
593	31,49,279
594	31,49,279
595	31,105,279
596	31
597	31,279
598	31
599	31,279
600	31,279
601	31
602	31
603	31
604	31
605	31,279
606	31,279
607	31,279
608	31
609	31
610	31,279
611	31,279
612	31
613	31,279
614	31
615	31,49
616	31
617	31
618	31
619	31,49
620	31,49
621	31,49
622	31,49
623	31
624	31
625	31
626	31
627	31,317
628	31,54,105
629	31,49
630	31,279
631	31,279
632	31,279
633	31
634	31,279
635	31
636	31
637	31
638	31,317
639	32
640	32,69
641	32
642	32
643	36
644	38,39,234
645	38,39,234
646	38,39
647	38,39
648	38
649	40,105,327
650	40,105,165,224,327
651	40,327
652	40,327
653	40,47,90,94,95,101,132,212,260,268,289,300,327,335
654	40,47,90,94,95,101,132,212,260,268,289,300,327,335
655	40
656	40
657	40,47
658	40
659	40
660	40
661	40
662	40
663	40,53
664	40,53
665	40
666	40
667	40
668	40
669	40,92
670	40
671	40
672	40
673	40
674	40
675	40
676	40
677	40
678	40
679	40
680	40
681	40
682	40
683	40
684	40
685	40
686	40
687	40
688	40
689	40
690	40
691	40
692	40,329
693	40,63,68
694	40
695	42
696	42,70,71,81,112,216
697	45
698	46
699	46,69,168,269,292,348
700	47,317
701	47
702	47
703	47
704	49
705	49
706	49
707	49
708	50,132,329
709	50
710	50
711	50
712	50
713	50
714	51,68
715	51,154
716	51,68
717	51,68
718	51,68,175
719	51,168
720	52,124
721	52,124,292
722	52,124,292
723	52,124,292
724	53
725	53
726	53
727	54,93,105
728	54,93,105
729	54
730	54,237
731	54
732	54,237
733	54,237
734	54
735	54,93,105
736	54,93,105,279
737	54,93,105
738	54,238
739	54,238
740	54
741	54,238
742	54,238,279
743	54,165,224,225,238
744	54,165,224,225,238
745	54,238,279
746	54,238,279
747	54,238,279
748	54,105
749	54,105
750	54,279
751	54
752	54
753	54
754	54,238
755	54
756	54,237
757	55
758	55
759	55
760	55
761	55
762	55
763	55,151
764	55
765	55
766	55
767	58,62,63,68,82,86,88,112,159,168,269,277,318
768	59
769	59
770	60,75
771	60,75
772	60,75
773	60,75
774	61,62,159,236,346
775	61,159
776	61,62,159,236
777	61,62,159,236
778	61,62,159,236
779	61
780	63,68
781	63,68
782	63
783	63,165,189,216
784	63,68,82,86,269,277,303
785	63,68
786	63,68
787	63,68
788	63,68
789	65
790	65
791	65
792	65
793	66
794	67
795	68
796	68
797	68
798	68
799	68
800	68
801	69,145,318
802	69
803	71
804	71,124
805	72,118,139,152,153,157
806	73,105
807	73,105,279
808	73,105
809	73,105,279
810	73,105
811	73,105
812	73,105
813	73,105
814	73,105
815	73,105,115,168
816	73,105,115,168
817	73,105,115,168
818	73,105,115,168
819	73,105,115,168
820	73,105,115,168
821	73,105,115,168
822	73,105,115,168
823	73,105,115,168
824	73,105,115,168
825	73,105,115,168
826	73,105,115,168
827	73,105,115,168
828	73,105,115,168
829	73,105,115,168
830	73,105,115,168
831	73,105,115,168
832	73,105,115,168
833	73,105,115,168
834	73,105,115,168
835	73,305
836	74
837	74,126,127
838	74,279
839	74,279
840	74
841	74
842	74
843	74
844	74
845	74
846	74,279
847	74,279
848	74
849	74
850	74,105
851	74,105
852	74,105
853	74,279
854	74,279
855	74
856	74
857	74
858	74,279
859	74,279
860	74,279
861	74
862	74
863	74,279
864	74,279
865	74,279
866	74,279
867	74,279
868	74,279
869	74
870	76
871	77
872	77
873	78,166,183
874	79,97,134
875	80
876	80
877	80
878	81,99,165,210,224,225,279
879	81,99
880	81
881	81
882	81
