node	children_node
361	0,165
362	0,165,279
363	0,15,165,224,225,279
364	0,165,224,225,238,279
365	0,165,224,225,238,279
366	0,165,224,225,238,279
367	0,165
368	0,165,279
369	3,36,154,157
370	3,36,135,154
371	5
372	5
373	5,263
374	5
375	5
376	5
377	6
378	6
379	6
380	6
381	6
382	6
383	6
384	6
385	6
386	6
387	7
388	7
389	9,274,305,328,339
390	9,274,305,328,339
391	9,274,305,328,339
392	9
393	9,125
394	9
395	9
396	10
397	10
398	15
399	15
400	15
401	15
402	15
403	15,216
404	15,216
405	15,216
406	15
407	15
408	15
409	15,216
410	15
411	15
412	15,127
413	15
414	15,168
415	15,216
416	15,216
417	15
418	15
419	15
420	15
421	15,127
422	15,127
423	15
424	15
425	15
426	15
427	15
428	15
429	15
430	15
431	15,279
432	15,279
433	15,105,115
434	15
435	15
436	15
437	15
438	15
439	15
440	15
441	15
442	15
443	15
444	15
445	15
446	15
447	15,216
448	15
449	15,216
450	15
451	15
452	15
453	15
454	15,216
455	15,216
456	15,216
457	15,216
458	15,105,115
459	15,105,115
460	15,105,115
461	15
462	15
463	15
464	15
465	15
466	15
467	15
468	15
469	15
470	15,127
471	15
472	15
473	15
474	15
475	15
476	15
477	15
478	15
479	15,216
480	15
481	15
482	15
483	15,216
484	15
485	15,216
486	15,216
487	15
488	15,216
489	15
490	15,216
491	15,216
492	15
493	15
494	15
495	15
496	15
497	15
498	15
499	15
500	15
501	15
502	15
503	15
504	15
505	15
506	15,216
507	15,216
508	15,216
509	15,216
510	15,216
511	15,216
512	15
513	15
514	15,279
515	15
516	15
517	15
518	15,279
519	15
520	22
521	28
522	30
523	30
524	30
525	31
526	31
527	32
528	32,69
529	32
530	32
531	36
532	38
533	40,327
534	40,47,90,94,95,101,132,212,260,268,289,300,327,335
535	40,47,90,94,95,101,132,212,260,268,289,300,327,335
536	40
537	40
538	40
539	40
540	40,327
541	40,47
542	40,327
543	42
544	42,70,71,81,112,216
545	46
546	46,69,168,269,292,348
547	47
548	47
549	49
550	51,68
551	51,68
552	51,68
553	51,68,175
554	51,168
555	53
556	53
557	54
558	54,237
559	54
560	54,237
561	54,237
562	54
563	54,238
564	54,238
565	54
566	54,238
567	54,238,279
568	54,165,224,225,238
569	54,165,224,225,238
570	54,238,279
571	54,238,279
572	54,238,279
573	54,279
574	54,105
575	54,165,224
576	54,105
577	54,165,224
578	54,279
579	54,279
580	54,279
581	54,279
582	54
583	54
584	54
585	54,238
586	54
587	54,237
588	55
589	55
590	55
591	55
592	55,151
593	55
594	55
595	55
596	58,62,63,68,82,86,88,112,159,168,269,277,318
597	61,62,159,236,346
598	61,159
599	61,62,159,236
600	61,62,159,236
601	61,62,159,236
602	61
603	63,68
604	63,68
605	63
606	63,165,189,216
607	63,68,82,86,269,277,303
608	63,68
609	63,68
610	63,68
611	63,68
612	68
613	68
614	68
615	69,145,318
616	69
617	71
618	72,118,139,152,153,157
619	73
620	73
621	73
622	73,105
623	73,105
624	73,105
625	73,105
626	73,105
627	73,105,115,168
628	73,105,115,168
629	73,105,115,168
630	73,105,115,168
631	73,105,115,168
632	73,105,115,168
633	73,105,115,168
634	73,105,115,168
635	73,105,115,168
636	73,105,115,168
637	73,105,115,168
638	73,105,115,168
639	73,105,115,168
640	73,105,115,168
641	73,105,115,168
642	73,105,115,168
643	73,105,115,168
644	73,105,115,168
645	73,105,115,168
646	73,105,115,168
647	73,305
648	74
649	76
650	81,99,165,210,224,225,279
651	81,99
652	81
653	81
654	81
655	81
656	81
657	81
658	81,99
659	81,99
660	81
661	81
662	81,99
663	81,99
664	81
665	81
666	81
667	81
668	81
669	81
670	81
671	81
672	81
673	81
674	81
675	81
676	81
677	81,99
678	81,99
679	81,99,165,224,279
680	81,99,165,279
681	81,99,165,279
682	81,99,165,224,279
683	81,165,279
684	81,165,224,279
685	81,165,279
686	81,165,224,279
687	81,165,279
688	81,165,224,279
689	81,165,279
690	81,165,224,279
691	81,165,279
692	81,165,224,279
693	81,165,279
694	81,165,224,279
695	81,99,165,224,279
696	81,99,165,224,279
697	81,165,224,279
698	81,165,224,279
699	81,165,224,279
700	81,165,224,279
701	81,165,224,279
702	81,165,224,279
703	81,165,224,279
704	81
705	81
706	81
707	81,165,224,279
708	81,165,224,279
709	81,165,279
710	81,165,279
711	81,165,224,279
712	81
713	81
714	82
715	85
716	85
717	88
718	88,112,145,159,318
719	88
720	88
721	88
722	88
723	88
724	88
725	88
726	88
727	90
728	90
729	92,216,294
730	93
731	98,216,260,317
732	99
733	99
734	99
735	99
736	99
737	99
738	99
739	99
740	99
741	101
742	105
743	105
744	105
745	105
746	105
747	105
748	105
749	105
750	108
751	108,161
752	108,135
753	112
754	115
755	115
756	115
757	115
758	115,168
759	115,168
760	115
761	115
762	115
763	115
764	115
765	115
766	115
767	115
768	115,168
769	115,168
770	115,168
771	115,168
772	115
773	125
774	125
775	125
776	125
777	126
778	126
779	127
780	127
781	128
782	128
783	130
784	130
785	132,212
786	132
787	132,268,300
788	132,268,300
789	132,268,300
790	132,268,300
791	132,268,300
792	132,268,300
793	132,268,300
794	132,268,300
795	132,268,300
796	132,268,300
797	132,268,300
798	132,268,300
799	132,268,300
800	132
801	132,268,300
802	132,268,300
803	132,268,300
804	132,268,300
805	132,268,300
806	132,268,300
807	132,268,300
808	135
809	136
810	136
811	136
812	136
813	136
814	136
815	138,216
816	139,228,255
817	139,154,228
818	139,157,193,222,262
819	151
820	151
821	151
822	151
823	151
824	151
825	151
826	151
827	165
828	165,279
829	165,224,225
830	165,224,225
831	165,224,225
832	165,224,225,238
833	165,224,225,238
834	165,224,225,279
835	165,224,225,279
836	165,224,279
837	165,279
838	165,224,279
839	165,224,225
840	165,224,279
841	165,279
842	165,224,279
843	165
